"SVAD_identifier","SEX","agey","FDL","FMSB","FDB","TDL","TPB","TMSB","TDB","FBDL","HDL","HPB","HMSB","HDB","RDL","RPB","RMSB","RDB","UDL","UMSB","max_M1","max_M2","max_M3","max_PM1","max_PM2","max_C","max_I1","max_I2","man_M1","man_M2","man_M3","man_PM1","man_PM2","man_C","man_I1","man_I2","FH_EF","FGT_EF","FLT_EF","FDE_EF","TPE_EF","TDE_EF","FBPE_EF","FBDE_EF","HH_Oss","HGT_Oss","HLT_Oss","HPE_EF","HC_Oss","HT_Oss","HLE_Oss","HDE_EF","HME_EF","RPE_EF","RDE_EF","UPE_EF","UDE_EF","CT_EF","CC_Oss","TC_Oss","ISPR_EF","ILIS_EF","PC_Oss","IC_EF"
"US_0179","M",4.27,223.9,17.1,54.6,187.8,46.2,16.1,30.9,185.9,168.5,28.9,15.7,35.2,123.4,13.3,11.1,21.3,138.8,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,4,5,2,0,1,NA
"US_0289","M",20.03,NA,NA,84.6,NA,77.3,NA,48,NA,NA,47.9,NA,58.3,NA,22.5,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,8,5,2,2,1,NA
"US_1258","M",18.99,NA,NA,83.9,NA,75.7,NA,45.1,NA,NA,45.6,NA,NA,NA,NA,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,2,2,3,8,5,2,2,1,NA
"US_1268","F",0.83,118.9,10.3,29.9,101.1,24.2,8.7,14.8,94.9,96.6,18.1,10.2,23.9,74.7,8.1,6.6,13.1,84.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0340","M",3.31,218.5,15.1,51.5,178.2,41.6,14.8,27.5,174.8,160.1,29.1,14.3,38.3,128,13.6,9.1,19.7,139.9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,5,5,0,0,1,NA
"US_0075","M",0.22,97.5,9.6,25.9,84.2,21.1,8.1,15.4,78.2,81.2,16.9,8.9,21.2,67.5,7.2,5.5,11.4,78.8,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
"US_0548","F",20.81,NA,NA,65.5,NA,64.2,NA,40.2,NA,NA,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,NA,3,2,3,8,5,2,2,1,NA
"US_0508","M",15.26,NA,NA,71.8,NA,60.9,NA,43.5,NA,NA,42,NA,55.5,NA,20.7,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,8,5,2,2,1,NA
"US_1018","F",12.88,NA,NA,68.4,NA,60.5,NA,41.8,NA,NA,39.1,NA,NA,NA,19.8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,8,5,2,2,1,NA
"US_0554","F",17.27,NA,NA,62.4,NA,62.1,NA,39.1,NA,NA,38.2,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,2,3,8,5,2,2,1,NA
"US_0109","F",20.7,NA,NA,68.8,NA,57.1,NA,40.2,NA,NA,38.2,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,2,NA,3,2,2,2,3,8,5,2,2,1,NA
"US_0576","F",20.25,NA,NA,76.8,NA,64.7,NA,44.7,NA,NA,41.2,NA,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,2,2,3,8,5,2,2,1,NA
"US_0647","F",8.27,NA,NA,59.8,227.7,47.5,18.3,32.6,NA,191.7,31.6,16.3,43.4,144,13.8,13.1,19.7,168.3,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,8,5,2,0,1,NA
"US_0546","F",14.91,NA,NA,74.5,NA,66,NA,44.5,NA,NA,38.6,NA,44.3,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,3,2,2,2,2,8,5,2,2,1,NA
"US_1195","F",0.19,90,9.4,25.5,74.9,18.8,7.7,13.2,71.7,75.8,13.3,8,19.4,58.7,6.5,5.4,9.6,69.1,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_1201","M",2.59,195.8,16.4,51.4,169.8,40.5,14.1,27.1,NA,148.5,25.9,15.5,35.6,115.2,12.1,10.2,18.7,134.2,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,NA
"US_0278","M",18.83,NA,NA,77.1,NA,73.8,NA,43.9,NA,NA,46.1,NA,54.8,NA,NA,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,3,3,2,2,2,3,8,5,2,2,1,NA
"US_0667","M",17.22,NA,NA,80,NA,66,NA,46.3,NA,NA,44.5,NA,57.5,NA,22.3,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,3,2,2,2,2,3,8,5,2,2,1,NA
"US_0898","M",15.12,NA,NA,64.8,NA,62.3,NA,43.6,NA,NA,37.8,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,2,3,8,5,2,2,1,NA
"US_1000","F",5.4,262.4,16.9,54.9,211.6,45.4,15.9,30.4,211.1,188.5,29.5,14.5,37.9,135.5,14.4,10.5,20.4,151.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,5,5,0,0,1,NA
"US_1123","M",0.01,81.2,7.5,22.7,71.2,19.2,7.3,13.7,65.1,74.5,14.2,6.7,20.2,59.5,7,5,10.9,68.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"US_0345","F",2,175.6,13.9,44.3,137.5,35.1,12.3,23.2,132.5,133.3,22.7,13,29.8,96.7,10.9,9.1,17,108.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4,5,0,0,1,NA
"US_0068","F",1.28,150.9,NA,45.4,129.7,34.6,13.9,26.3,126.4,121.1,27.5,13.8,31.1,91.5,10.4,9.6,17.1,104.3,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4,4,0,0,0,NA
"US_0199","M",17.88,NA,NA,78.2,NA,68.7,NA,50.8,NA,NA,42.1,NA,NA,NA,20.2,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,2,2,2,2,3,8,5,2,2,1,NA
"US_0797","M",6.68,265.8,19.7,53.2,222.4,48.9,18.8,30.9,219.7,200.3,28.9,16.3,39.1,151.3,14.8,12.3,21.2,168.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,6,5,0,0,1,NA
"US_0826","M",1.35,153.2,14.3,43.1,124.3,33.3,13.1,23.7,122.4,116.1,22.3,12.8,29.5,92.2,9.7,9.4,15.7,103.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,NA
"US_0836","M",18.64,NA,NA,81.3,NA,75.9,NA,47.1,NA,NA,48.7,NA,NA,NA,20.5,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,2,2,2,2,2,3,8,5,2,2,1,NA
"US_0639","F",0.4,104.2,10.7,30.2,89,23.5,9.1,15.9,83.4,84.3,15.7,8.7,22.2,67.4,7.2,6.1,11.8,76.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0931","F",0.43,100.5,11.2,28,83.7,20.5,7.9,13.2,79.6,79.7,16.3,9,21.3,62.2,7.3,6.3,10.8,71.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_1028","M",0.24,95.1,10.3,27.5,80.6,21.8,8.8,15.2,75.2,76.8,17.3,9,22.6,63.4,8.2,6.3,15.6,69.4,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
"US_0970","F",2.61,183.8,14.8,43.1,150.6,34.9,13.2,23.1,146.8,135.5,24.7,13.6,30.5,98.6,10.1,8.6,15.5,112.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,3,5,0,0,1,NA
"US_0600","M",18.1,NA,NA,85.7,NA,78.3,NA,50.4,NA,NA,46.2,NA,NA,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,2,2,3,8,5,2,2,1,NA
"US_0704","M",18.28,NA,NA,87.7,NA,NA,NA,51.3,NA,NA,41.9,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,2,3,3,8,5,2,2,1,NA
"US_0039","M",1.11,146.2,14.5,40.2,120.2,32.2,12.6,23,117.9,120.6,24,13.4,30.3,91.2,10.4,NA,16.5,103.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,0,0,NA
"US_0097","M",8.82,327.2,20.9,66.2,274,56,19.9,36.7,271.4,223.1,30.6,16.7,45.4,174.7,15.3,12.4,22.5,190.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,7,5,NA,0,1,NA
"US_0214","M",2.37,181.1,15.2,48.5,148.7,39.2,13.3,26.2,144.6,135.2,NA,13.7,33.7,105.4,11.2,8,15.5,117.3,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,4,5,0,0,0,NA
"US_0002","M",1.46,144.2,14.7,39.7,119.2,31.3,12.6,22.9,118.3,110.6,22.1,13.2,28.9,84.4,10,9.2,16,98.3,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,NA
"US_0038","F",1.8,171.2,14.4,44.3,146.7,33.8,12.2,24.1,143.8,132.4,24.7,14.1,33.8,101,11.2,9,17.7,116.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,NA,5,0,0,1,NA
"US_0166","M",0.38,108.1,9.7,30.8,88.4,23.8,8.4,15.9,84.4,87.5,18.2,9.5,23.5,65.8,8.9,7.2,13,75.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA
"US_1158","M",0.02,73,6.5,19.5,61.3,14.8,6.2,10.3,58.9,61.7,11.2,5.5,15.5,51.6,5.9,4.8,8.4,57.8,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
"US_0262","F",7.18,292.8,17.6,56.6,243.6,46.6,16.8,33.5,240.2,198.4,30.4,15.2,42.7,154.3,13.7,10.8,20.1,171.3,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,8,5,0,0,1,NA
"US_1033","F",5.54,240.7,14.4,48.4,191.4,41.2,13.5,28,189.5,162.6,NA,12.3,33.3,128.5,15.2,9.5,16.4,146.1,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,7,5,0,0,1,NA
"US_0010","M",19.95,NA,NA,84.4,NA,70.8,NA,50.4,NA,NA,45.6,NA,50.6,NA,NA,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,3,2,2,2,3,8,5,2,2,1,NA
"US_0181","F",0.27,104.9,11.3,31.7,89.6,25.5,10.1,17.3,84.1,87.3,18.3,9.4,24.6,66.7,8.4,6.4,13.1,76.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0819","F",0.62,122.6,11.4,31.6,107.3,25.1,9.8,16.2,100.8,100.7,17.5,10.2,24.3,78.9,8.2,7.9,12.9,89,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0078","M",0.71,125.9,11.8,36.2,107.8,28.9,10.8,20.9,103.5,101.4,20.7,11,27.8,81.3,10.1,7.4,NA,87.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,NA,0,NA,0,2,2,0,0,0,NA
"US_0857","M",18.84,NA,NA,77.6,NA,64.3,NA,45.2,NA,NA,39.3,NA,50.9,NA,22.5,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,8,5,2,2,1,NA
"US_0969","F",2.56,178.1,14.2,45.5,147.1,35.2,13.3,22.6,142.2,126.4,22.2,12.3,30.7,97.4,10.1,8.1,15.1,112.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,4,0,0,0,NA
"US_0846","M",5.43,259,18.6,59.8,213.3,50.8,17.8,30.9,217.2,188.1,29.3,17.1,40.2,142.7,13.3,10.8,21.4,158.4,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,5,5,0,0,1,NA
"US_1135","M",16.86,NA,NA,82.3,NA,70.3,NA,51.5,NA,NA,43.8,NA,55.4,NA,NA,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,3,2,2,2,3,8,5,2,2,1,NA
"US_0800","F",0.39,103,9.8,27.3,87.1,22.7,9,15.1,81.5,86.9,16.5,9.8,23.4,69.4,8.4,6.8,12.8,79.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA
"US_1252","F",1.08,138.7,13.3,41.2,110.4,31.2,12.5,22.2,104.7,104.8,21.2,12.2,27.2,81.2,10.3,8.7,15.5,91.3,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,NA
"US_0413","M",20.88,NA,NA,80.5,NA,72.2,NA,48.7,NA,NA,45.1,NA,NA,NA,24,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,NA,2,2,1,1,1,2,1,1,1,3,3,2,2,2,2,NA,8,5,2,2,1,NA
"US_1325","F",18.59,NA,NA,NA,NA,58,NA,34.1,NA,NA,34.9,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,2,2,3,8,5,2,2,1,NA
"US_0729","M",1.25,156.9,13.4,41.2,136.1,33.6,11.9,22.9,127.7,126.4,21.6,12,31.6,94.3,10,8.1,15.5,110.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0983","M",20.61,NA,NA,84.2,NA,72.5,NA,50,NA,NA,44.7,NA,55.8,NA,21.7,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,2,3,2,2,2,2,3,8,5,2,2,1,NA
"US_0688","M",20.76,NA,NA,72.9,NA,71.6,NA,46.7,NA,NA,46.2,NA,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,2,3,8,5,2,2,1,NA
"US_0430","M",18.38,NA,NA,68.8,NA,65.8,NA,47.5,NA,NA,40.5,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,2,3,2,2,2,3,8,5,2,2,1,NA
"US_0825","M",0.58,113.1,11.2,34.6,93.9,27.9,9.5,18.8,88.8,92,19.4,10.9,27,70.3,10.1,7.7,13.7,78.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0447","F",16.54,NA,NA,69.9,NA,64,NA,41.6,NA,NA,39.5,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,2,3,2,2,2,3,8,5,2,2,1,NA
"US_0344","M",2.62,177.4,13.5,45.4,150.2,36.7,12.4,25.2,147.9,130.7,NA,12.8,22.6,103.7,10.5,6.9,15.5,115.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,NA,0,0,1,0,0,0,0,0,NA,0,0,0,2,2,0,0,0,NA
"US_0087","M",0.34,98.2,9.6,27.2,82.8,21.4,7.5,13.7,79.1,77.4,15.4,7.9,21,62.9,8.5,5.9,11.5,71.1,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
"US_0254","M",16.76,NA,NA,76.2,NA,66,NA,45.2,NA,NA,40,NA,55.1,NA,22.7,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,3,8,5,2,2,1,NA
"US_0767","F",3.55,223.3,14.8,48.2,181.8,40.1,13.8,27.4,181.2,156.1,26.1,13.3,34,122.2,13,8.3,17.5,138.5,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,7,5,1,0,1,NA
"US_0992","F",20.62,NA,NA,64.7,NA,59.3,NA,38.1,NA,NA,38.2,NA,NA,NA,NA,NA,25.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,3,2,3,2,3,8,5,2,2,1,NA
"US_0887","F",3.03,208.5,16.7,47.2,172.4,39.9,15.1,26.3,169.5,148.9,30.1,14.4,33.5,109.2,11.6,9.4,16.9,124.3,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,3,4,0,0,1,NA
"US_1091","F",0.37,103.3,9.4,28.9,86.3,22.7,8.8,16.2,81.9,84.2,16.3,8.3,23.6,67.1,8,6.3,13,75.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0860","F",0.3,NA,NA,NA,80.1,19.9,8.8,13.1,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA
"US_0592","M",0.4,98.1,10.9,31.8,81,23.7,9.3,15.4,78.6,82.1,18.1,9.4,23.2,64.3,7.9,6.9,12.2,76.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_1200","F",1.46,146,11.5,34.9,113.4,26.9,9.3,17.9,113.3,115.1,19.4,10.1,28.8,86.1,9.2,7.9,15.8,97.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,0,0,NA
"US_0359","M",19.17,NA,NA,75.8,NA,73.9,NA,51.8,NA,NA,47.3,NA,NA,NA,20.4,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,2,2,2,2,2,3,8,5,2,2,1,NA
"US_0868","F",0.53,111.9,10.3,29.6,94,23.1,8.9,16,89.2,89.7,17.8,9.2,22.2,71.4,8.3,6.3,11.5,80.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,NA
"US_0633","F",20.27,NA,NA,73.9,NA,66.8,NA,39.6,NA,NA,43.9,NA,NA,NA,20,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,2,2,2,1,1,1,NA,1,1,1,3,NA,3,2,2,2,3,8,5,2,2,1,NA
"US_0664","M",15.35,NA,NA,80.7,NA,64.8,NA,48.8,NA,NA,41.5,NA,NA,NA,22,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,2,2,2,2,3,8,5,2,2,1,NA
